Linear_Index,freq_key,freq_label,sex_key,sex_label,age_key,age_label,isced97_key,isced97_label,icha_hc_key,icha_hc_label,unit_key,unit_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
1625,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,8.3,,
1628,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,11.1,,
1627,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,11.7,,
1629,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,10.2,,
1631,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.2,,
1632,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,7.6,,
1633,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,6.6,,
1634,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,11.0,,
1675,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.5,,
1665,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.2,,
1666,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,4.0,,
1671,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,7.8,,
1668,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,5.9,,
1669,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,7.8,,
1673,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,10.5,,
1672,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.9,,
1674,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,15.9,u,low reliability
1676,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,4.6,,
1677,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.7,,
1678,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,6.5,u,low reliability
1660,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,14.3,,
1650,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,5.6,,
1651,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,9.4,,
1656,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,7.1,,
1653,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,6.4,,
1654,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,5.9,,
1655,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,FR,France,2008,2008,6.8,,
1658,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,12.9,,
1657,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,7.3,,
1659,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.1,u,low reliability
1661,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.3,,
1662,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,4.2,,
1663,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,13.8,u,low reliability
1664,A,Annual,M,Males,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,8.7,,
1585,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.1,,
1575,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,6.5,,
1576,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,2.7,,
1581,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,7.1,,
1577,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,1.4,,
1578,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,7.0,,
1579,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,7.5,,
1583,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,9.1,,
1582,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,0.8,,
1584,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,10.6,,
1586,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.9,,
1587,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,1.0,,
1588,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,3.9,,
1589,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,1.5,,
1570,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,AT,Austria,2008,2008,14.6,,
1560,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,8.9,,
1561,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,6.2,,
1566,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,8.0,,
1562,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,9.6,,
1563,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,EL,Greece,2008,2008,8.5,,
1564,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,ES,Spain,2008,2008,5.9,,
1565,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,FR,France,2008,2008,8.6,,
1568,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,12.8,,
1567,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,10.9,,
1569,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,MT,Malta,2008,2008,10.3,,
1571,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.5,,
1572,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,RO,Romania,2008,2008,7.4,,
1573,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,6.8,,
1574,A,Annual,M,Males,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,10.6,,
1735,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.4,,
1725,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,8.3,,
1726,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,6.5,,
1731,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,10.1,,
1728,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,11.8,,
1729,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,8.8,,
1733,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,7.7,,
1732,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,4.0,,
1734,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,15.5,,
1736,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.6,,
1737,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.8,,
1738,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,6.9,u,low reliability
1739,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,3.5,u,low reliability
1720,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,AT,Austria,2008,2008,19.5,,
1710,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,15.6,,
1711,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,16.9,,
1716,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,12.6,,
1713,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,EL,Greece,2008,2008,12.5,,
1714,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,ES,Spain,2008,2008,8.8,,
1715,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,FR,France,2008,2008,14.2,,
1718,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,26.3,,
1717,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,18.9,,
1719,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.7,,
1721,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,PL,Poland,2008,2008,16.1,,
1722,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,RO,Romania,2008,2008,12.5,,
1723,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,17.5,u,low reliability
1724,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,16.4,u,low reliability
1765,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,9.2,,
1755,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.6,,
1756,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,3.1,,
1761,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,5.9,,
1757,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,4.3,,
1758,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,7.9,,
1759,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,12.7,,
1763,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,12.0,,
1762,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,0.6,,
1764,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,15.3,,
1766,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,4.6,,
1767,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,1.7,,
1768,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,13.5,,
1769,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,4.3,,
1750,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,21.2,,
1740,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,17.5,,
1741,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,10.6,,
1746,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,9.7,,
1742,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,13.7,,
1743,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,4.3,,
1744,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,14.1,,
1745,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,11.1,,
1748,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,17.6,,
1747,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,16.1,,
1749,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.7,,
1751,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,17.6,,
1752,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,13.6,,
1753,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,18.6,,
1754,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,17.9,,
1795,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,6.4,,
1785,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.0,,
1786,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,3.8,,
1791,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,3.4,,
1788,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,12.0,,
1789,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,10.0,,
1793,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,13.9,,
1792,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,6.0,,
1794,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,6.3,u,low reliability
1796,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,3.9,,
1798,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,3.3,u,low reliability
1799,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,4.3,,
1780,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,13.1,,
1770,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,12.3,,
1771,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,10.8,,
1776,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,12.7,,
1772,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,8.6,u,low reliability
1773,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,10.1,,
1774,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,10.3,,
1775,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,FR,France,2008,2008,12.1,,
1778,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,9.5,,
1777,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,10.6,,
1779,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,15.6,u,low reliability
1781,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,13.0,,
1782,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,10.5,,
1783,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,7.5,u,low reliability
1784,A,Annual,M,Males,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,9.8,,
